,Map,Team 1 ID,Team 2 ID,score_diff,winner
39582,Cobblestone,5991,4608,2,5991
39585,Train,6902,7533,-4,7533
39591,Mirage,6667,4411,9,6667
39600,Mirage,5752,6290,13,5752
39601,Cache,5752,6290,8,5752
39615,Cobblestone,6902,4602,-11,4602
39616,Mirage,6902,4602,-8,4602
39620,Nuke,5995,4411,-2,4411
39621,Mirage,7533,6902,-8,6902
39628,Train,6615,6211,2,6615
39632,Mirage,5973,6290,6,5973
39634,Inferno,6290,5973,-3,5973
39635,Train,6301,7801,7,6301
39636,Inferno,7801,6301,-7,6301
39643,Inferno,7010,7157,-2,7157
39646,Mirage,4804,6902,8,4804
39647,Inferno,4804,6902,11,4804
39653,Overpass,6673,6615,-9,6615
39654,Inferno,6673,6615,-7,6615
39658,Train,6665,7175,14,6665
39669,Overpass,6665,5973,5,6665
39678,Overpass,8190,7532,-9,7532
39679,Train,8190,7532,-13,7532
39687,Cobblestone,7801,6118,3,7801
39688,Train,7801,6118,5,7801
39689,Inferno,7801,6118,2,7801
39697,Train,6137,7175,-11,7175
39698,Train,5378,5929,4,5378
39699,Cache,5378,5929,10,5378
39700,Mirage,5378,5929,-2,5929
39701,Cobblestone,5378,5929,-14,5929
39702,Inferno,5378,5929,12,5378
39718,Cobblestone,6211,7924,3,6211
39719,Inferno,6211,7924,5,6211
39724,Cache,6343,7532,-9,7532
39725,Cobblestone,6343,7532,2,6343
39726,Overpass,6343,7532,-2,7532
39738,Cache,6615,5906,8,6615
39739,Overpass,6615,5906,10,6615
39753,Overpass,7175,6137,-8,6137
39754,Inferno,7175,6137,11,7175
39755,Mirage,7175,6137,8,7175
39757,Inferno,5973,6137,8,5973
39758,Overpass,5973,6137,-8,6137
39759,Mirage,5973,6137,-2,6137
39762,Mirage,5974,5005,2,5974
39763,Train,5974,5005,6,5974
39764,Cache,7557,6290,4,7557
39765,Mirage,7557,6290,-8,6290
39766,Nuke,7557,6290,7,7557
39772,Cobblestone,5991,4991,3,5991
39773,Cache,5991,4991,6,5991
39775,Overpass,4674,4608,-2,4608
39776,Mirage,4674,4608,5,4674
39777,Inferno,4674,4608,3,4674
39787,Overpass,6211,7557,-5,7557
39788,Inferno,6211,7557,-14,7557
39795,Train,6211,5974,2,6211
39796,Inferno,6211,5974,4,6211
39799,Nuke,7533,5991,-10,5991
39800,Overpass,7533,5991,11,7533
39801,Cobblestone,7533,5991,-7,5991
39807,Cache,4494,7532,12,4494
39808,Cobblestone,4494,7532,14,4494
39812,Inferno,6615,7557,4,6615
39813,Cache,6615,7557,-11,7557
39814,Mirage,6615,7557,-3,7557
39820,Nuke,4494,4674,-11,4674
39821,Mirage,4494,4674,12,4494
39822,Cache,4494,4674,13,4494
39829,Cache,7532,5929,-4,5929
39830,Overpass,7532,5929,-3,5929
39834,Overpass,7533,8347,11,7533
39835,Cobblestone,7533,8347,11,7533
39852,Inferno,5991,4494,9,5991
39853,Train,5991,4494,2,5991
39854,Cobblestone,5991,7858,10,5991
39856,Mirage,6211,6290,7,6211
39857,Cobblestone,6211,6290,8,6211
39858,Cobblestone,6211,5974,15,6211
39859,Train,6211,5974,6,6211
39860,Nuke,7557,6673,-3,6673
39861,Inferno,7557,6673,-11,6673
39871,Mirage,4411,5929,4,4411
39872,Cache,4411,5929,-4,5929
39873,Train,4411,5929,4,4411
39874,Cache,8221,5974,12,8221
39875,Mirage,8221,5974,-13,5974
39876,Overpass,8221,5974,-5,5974
39880,Cache,6615,5906,7,6615
39881,Train,6615,5906,11,6615
39885,Cobblestone,5973,5005,-3,5005
39888,Inferno,4674,6665,-13,6665
39902,Mirage,4991,4411,-2,4411
39910,Train,5005,5973,-3,5973
39912,Cobblestone,5995,5991,-7,5991
39916,Overpass,6665,4674,5,6665
39917,Inferno,6137,6301,-3,6301
39918,Cache,6211,7557,3,6211
39924,Cache,6211,6615,2,6211
39925,Overpass,6211,6615,-6,6615
39926,Train,6211,6615,-5,6615
39928,Cobblestone,4494,7532,2,4494
39933,Cache,7010,6615,-6,6615
39937,Overpass,6615,7010,-12,7010
39938,Train,6301,6137,-16,6137
39940,Inferno,5991,5995,3,5991
39942,Inferno,5973,6615,3,5973
39943,Overpass,5973,6615,5,5973
39945,Train,7557,6211,-9,6211
39948,Cache,5929,5991,6,5929
39949,Cobblestone,5929,5991,6,5929
39952,Nuke,7865,7175,-4,7175
39953,Inferno,7865,7175,5,7865
39954,Overpass,7865,7175,6,7865
39955,Train,7532,4494,-9,4494
39959,Cache,4411,4991,12,4411
39964,Nuke,6615,6673,-7,6673
39965,Overpass,6615,6673,8,6615
39966,Cache,6615,6673,6,6615
39967,Overpass,7175,6667,-10,6667
39968,Cobblestone,7175,6667,-13,6667
39969,Cache,5310,6667,4,5310
39970,Train,7010,7801,10,7010
39971,Inferno,8441,5991,-7,5991
39972,Cobblestone,8441,5991,-5,5991
39973,Cache,7010,7557,-7,7557
39975,Inferno,5752,7157,4,5752
39980,Train,5310,4411,-5,4411
39981,Mirage,5310,4411,4,5310
39982,Inferno,5310,4411,-12,4411
39986,Nuke,5422,4494,-9,4494
39987,Inferno,5422,4494,3,5422
39988,Train,5422,4494,12,5422
39989,Inferno,6615,6290,8,6615
39990,Mirage,6615,6290,3,6615
39997,Nuke,4674,4608,-6,4608
40007,Cobblestone,6137,5752,5,6137
40010,Inferno,6667,5310,-6,5310
40023,Overpass,6665,7532,-3,7532
40024,Inferno,7175,5310,-7,5310
40025,Cobblestone,7175,5310,-4,5310
40026,Mirage,6667,7533,-4,7533
40028,Inferno,5378,7552,7,5378
40033,Inferno,4608,4674,2,4608
40035,Cache,4674,4411,2,4674
40037,Train,6667,4411,11,6667
40038,Inferno,6667,4411,10,6667
40039,Inferno,6665,7533,6,6665
40052,Cache,4674,5995,-11,5995
40054,Inferno,6290,6615,-11,6615
40059,Inferno,8242,5991,-11,5991
40060,Cobblestone,8242,5991,-4,5991
40061,Train,7557,7010,-7,7010
40062,Inferno,4411,4494,-14,4494
40064,Mirage,5752,5973,-3,5973
40065,Inferno,5752,5973,-5,5973
40069,Mirage,7157,5973,-8,5973
40070,Overpass,4411,4674,-2,4674
40078,Inferno,5995,4674,-2,4674
40079,Cobblestone,7801,7010,-8,7010
40083,Train,6615,6290,-7,6290
40088,Inferno,5973,7157,8,5973
40094,Mirage,7533,6665,-6,6665
40100,Mirage,5752,6137,-7,6137
40110,Inferno,7533,6667,-12,6667
40114,Nuke,4494,4411,-10,4411
40117,Inferno,7532,6665,-10,6665
40122,Mirage,4494,7175,-3,7175
40132,Mirage,6137,7557,10,6137
40133,Mirage,5973,6615,-10,6615
40136,Mirage,4991,6665,12,4991
40137,Inferno,6290,5752,-14,5752
40141,Train,6615,5752,-2,5752
40144,Inferno,4608,4494,-5,4494
40149,Overpass,5995,4608,3,5995
40156,Mirage,4991,5310,-6,5310
40157,Mirage,6137,6211,9,6137
40158,Inferno,6673,6290,-10,6290
40159,Inferno,5310,4991,-2,4991
40160,Cache,6902,5991,-2,5991
40167,Mirage,6673,6137,7,6673
40168,Mirage,6290,6673,-4,6673
40174,Mirage,5005,7010,-7,7010
40176,Cobblestone,6211,6137,-3,6137
40186,Nuke,7175,4494,-4,4494
40191,Cobblestone,7010,5005,-4,5005
40192,Mirage,6615,5752,-4,5752
40193,Overpass,6615,5752,-10,5752
40194,Overpass,5974,7801,12,5974
40195,Cobblestone,4494,4608,4,4494
40197,Cobblestone,6301,5005,-8,5005
40198,Inferno,5991,6902,3,5991
40201,Mirage,6667,6665,2,6667
40204,Train,6615,5973,3,6615
40205,Mirage,6902,7175,12,6902
40206,Nuke,5991,5378,-2,5378
40207,Mirage,5752,6615,5,5752
40208,Train,6665,4991,-8,4991
40214,Inferno,7175,6667,-12,6667
40215,Train,6137,7801,-13,7801
40216,Inferno,5378,5991,-12,5991
40221,Cache,6137,6673,5,6137
40222,Nuke,4608,5995,-2,5995
40224,Cache,7557,6137,4,7557
40233,Overpass,6667,7175,9,6667
40235,Overpass,7175,6902,10,7175
40242,Inferno,7801,5974,-4,5974
40243,Train,5752,6290,-5,6290
40250,Train,5005,6301,-13,6301
40251,Overpass,6665,6667,4,6665
40252,Mirage,7157,5752,-2,5752
40253,Cobblestone,7801,6137,-12,6137
40261,Cobblestone,4494,5991,6,4494
40263,Train,6211,7801,-2,7801
40265,Train,6301,6290,-10,6290
40273,Overpass,6673,5974,2,6673
40275,Cache,6290,6301,12,6290
40278,Inferno,7010,6137,-9,6137
40284,Inferno,7175,6667,-12,6667
40290,Cache,5991,4494,5,5991
40293,Train,7144,5378,5,7144
40294,Overpass,4411,7175,2,4411
40296,Nuke,6673,6615,-5,6615
40306,Mirage,5974,6673,2,5974
40311,Overpass,6667,7175,-4,7175
40312,Cache,6137,7010,13,6137
40325,Inferno,7175,4411,-12,4411
40326,Cobblestone,7801,6211,2,7801
40330,Cache,6667,4411,4,6667
40331,Mirage,6667,4411,10,6667
40334,Inferno,6615,6673,2,6615
40339,Train,4411,5310,8,4411
40340,Mirage,4411,5310,-3,5310
40341,Inferno,4411,5310,3,4411
40380,Inferno,8030,5378,-3,5378
40390,Cache,4411,6669,12,4411
40391,Nuke,4411,6669,10,4411
40399,Cobblestone,4674,8347,6,4674
40400,Cache,4674,8347,-6,8347
40401,Overpass,4674,8347,14,4674
40410,Mirage,4494,7713,7,4494
40411,Nuke,4494,7713,3,4494
40425,Mirage,4674,8068,-7,8068
40426,Cache,4674,8068,-3,8068
40440,Mirage,4674,5422,-6,5422
40441,Overpass,4674,5422,-3,5422
40458,Train,6665,4991,11,6665
40459,Overpass,6665,4991,4,6665
40470,Cobblestone,5995,5752,-4,5752
40471,Inferno,5995,5752,-8,5752
40473,Train,7532,6896,-13,6896
40474,Cache,7532,6896,2,7532
40475,Cobblestone,7532,6896,13,7532
40494,Cobblestone,5310,4494,-9,4494
40495,Inferno,5310,4494,-2,4494
40496,Train,7532,4411,-16,4411
40497,Cache,7532,4411,-11,4411
40498,Overpass,7175,7533,-9,7533
40499,Mirage,7175,7533,-9,7533
40530,Mirage,5752,6665,4,5752
40531,Overpass,5752,6665,-2,6665
40532,Inferno,5752,6665,-12,6665
40553,Inferno,5378,8068,-4,8068
40576,Mirage,4494,4411,-4,4411
40577,Overpass,4494,4411,-6,4411
40584,Mirage,6667,7533,4,6667
40585,Inferno,6667,7533,6,6667
40588,Train,5973,5752,2,5973
40589,Inferno,5973,5752,10,5973
40591,Nuke,6667,5991,4,6667
40592,Overpass,6667,5991,13,6667
40599,Cache,6665,6667,-2,6667
40600,Overpass,6665,6667,-9,6667
40617,Cobblestone,6290,5973,10,6290
40620,Inferno,6615,6137,-4,6137
40621,Cobblestone,4494,4501,6,4494
40622,Train,4494,4501,11,4494
40645,Inferno,5973,6290,-9,6290
40657,Mirage,6137,6615,9,6137
40668,Nuke,7557,7924,-14,7924
40670,Overpass,6902,6134,5,6902
40671,Mirage,6094,4494,3,6094
40672,Nuke,6094,4494,-6,4494
40673,Inferno,6094,4494,-3,4494
40674,Inferno,5005,6118,4,5005
40679,Train,6615,6745,5,6615
40680,Inferno,6902,8392,16,6902
40686,Inferno,5974,6137,-5,6137
40689,Train,4411,6134,9,4411
40691,Inferno,6615,8068,4,6615
40692,Train,7010,7878,8,7010
40693,Train,7557,6118,4,7557
40694,Inferno,6301,8328,9,6301
40696,Train,4411,8392,-10,8392
40697,Cobblestone,7010,8384,-3,8384
40702,Cobblestone,5991,8347,-6,8347
40703,Cache,7157,7616,-5,7616
40704,Inferno,5752,6673,-13,6673
40705,Inferno,7175,6745,-6,6745
40706,Train,7010,7616,-11,7616
40707,Train,7175,7144,9,7175
40708,Inferno,6673,8181,2,6673
40711,Cache,6290,7878,9,6290
40713,Train,6301,7010,-5,7010
40714,Nuke,5991,7175,8,5991
40716,Overpass,7175,8347,-3,8347
40717,Cache,6290,7557,4,6290
40718,Overpass,4494,6651,4,4494
40719,Nuke,4494,6651,-3,6651
40720,Cobblestone,4494,6651,11,4494
40721,Inferno,7801,7157,-11,7157
40722,Cache,5991,4674,13,5991
40724,Inferno,7157,7924,-12,7924
40725,Train,6673,7961,12,6673
40726,Mirage,6902,6745,-9,6745
40727,Train,7801,6118,-5,6118
40728,Overpass,4411,7144,6,4411
40729,Mirage,6615,8392,15,6615
40731,Mirage,5005,7616,7,5005
40733,Cache,4674,6896,-13,6896
40734,Inferno,6902,8068,-5,8068
40735,Mirage,6137,5974,5,6137
40737,Train,5991,6669,11,5991
40738,Cobblestone,5005,7924,6,5005
40740,Inferno,4411,7175,-6,7175
40741,Cobblestone,6290,6673,-4,6673
40742,Cache,4411,6896,-3,6896
40743,Inferno,7557,8328,6,7557
40744,Inferno,4674,6745,-3,6745
40749,Cache,6301,8181,-12,8181
40753,Mirage,6902,6669,7,6902
40755,Cobblestone,6290,8384,11,6290
40758,Cobblestone,6673,5752,-13,5752
40767,Cache,6211,6137,2,6211
40774,Inferno,5995,5378,-8,5378
40775,Mirage,5378,8392,8,5378
40777,Nuke,7969,4674,6,7969
40778,Mirage,7969,4674,3,7969
40779,Cobblestone,6137,6211,2,6137
40783,Inferno,5973,5974,2,5973
40793,Cache,5378,5995,-6,5995
40802,Train,7532,5988,-9,5988
40803,Cache,7532,5988,8,7532
40804,Overpass,7532,5988,15,7532
40808,Mirage,5974,5973,-6,5973
40815,Cobblestone,6137,7801,10,6137
40821,Cobblestone,7533,4991,3,7533
40825,Mirage,6673,7157,-7,7157
40826,Nuke,7157,6673,-10,6673
40828,Mirage,4411,7532,12,4411
40829,Inferno,7801,6137,-3,6137
40830,Overpass,7557,5973,-12,5973
40831,Nuke,7175,5995,-2,5995
40833,Inferno,5995,7175,6,5995
40839,Mirage,5378,7020,10,5378
40842,Cache,6290,5974,2,6290
40843,Inferno,6902,6667,-6,6667
40854,Inferno,6902,8392,3,6902
40855,Cache,7532,4411,-9,4411
40856,Cobblestone,6667,6902,12,6667
40858,Cobblestone,5974,6290,7,5974
40865,Mirage,4991,7533,-2,7533
40870,Mirage,4688,5378,-2,5378
40876,Cobblestone,6902,7124,7,6902
40877,Mirage,6902,7124,-13,7124
40878,Overpass,6902,7124,7,6902
40879,Inferno,5973,6301,13,5973
40883,Mirage,5974,7157,3,5974
40887,Inferno,4991,8426,3,4991
40890,Overpass,6902,4411,-3,4411
40891,Mirage,5752,6211,9,5752
40894,Inferno,4674,4494,5,4674
40895,Mirage,7175,8068,14,7175
40896,Inferno,7175,8068,5,7175
40905,Mirage,5973,7557,3,5973
40907,Cobblestone,5005,6673,3,5005
40908,Cache,4494,4674,-4,4674
40910,Inferno,7157,5974,-6,5974
40911,Train,6301,5973,-2,5973
40917,Nuke,7533,4608,-2,4608
40923,Mirage,5378,6896,13,5378
40927,Overpass,7532,5995,-4,5995
40940,Inferno,6673,5005,-3,5005
40942,Cache,6651,7532,6,6651
40943,Train,6651,7532,8,6651
40944,Overpass,4608,7533,-8,7533
40945,Cobblestone,6211,5752,5,6211
40948,Cobblestone,4411,6902,-2,6902
40949,Cobblestone,5995,7532,-2,7532
40954,Inferno,5378,4501,6,5378
40972,Nuke,7175,5991,-7,5991
40975,Mirage,7144,4991,-10,4991
40976,Overpass,7144,4991,-5,4991
40979,Overpass,8384,7557,-10,7557
40980,Nuke,8384,7557,-2,7557
40981,Inferno,7157,6137,-7,6137
40982,Overpass,6902,4608,2,6902
40993,Overpass,6665,5310,-6,5310
40995,Cache,5974,6615,-15,6615
40996,Cache,7010,7557,-4,7557
40997,Inferno,7010,7557,7,7010
40998,Mirage,7010,7557,-8,7557
41001,Train,6615,5974,-2,5974
41002,Mirage,5310,6665,-6,6665
41003,Mirage,5378,7253,-7,7253
41005,Train,6902,4991,2,6902
41006,Mirage,6902,4991,2,6902
41010,Mirage,6137,7157,7,6137
41015,Cobblestone,4608,6902,7,4608
41016,Inferno,5991,7175,-6,7175
41018,Cache,6896,5378,2,6896
41019,Nuke,6896,5378,-12,5378
41020,Train,6896,5378,-4,5378
41021,Cache,5752,5005,2,5752
41025,Cobblestone,7532,6673,11,7532
41026,Overpass,7010,5973,-15,5973
41028,Train,5752,6211,15,5752
41031,Nuke,4494,4674,12,4494
41033,Inferno,5005,5752,-2,5752
41034,Inferno,5991,6665,-2,6665
41039,Mirage,4991,7175,2,4991
41040,Train,4494,7532,-6,7532
41041,Overpass,8479,7175,-10,7175
41046,Inferno,5378,8482,11,5378
41048,Cache,7187,5378,3,7187
41049,Cobblestone,5974,6211,-2,6211
41055,Train,7175,4991,-12,4991
41056,Inferno,5752,6118,12,5752
41068,Train,6665,5991,5,6665
41070,Cobblestone,5973,7010,6,5973
41073,Cobblestone,5973,7010,12,5973
41074,Cobblestone,5973,6211,2,5973
41079,Train,7010,5973,2,7010
41085,Cobblestone,7010,5752,-15,5752
41087,Overpass,6673,7801,11,6673
41088,Inferno,6118,5974,-3,5974
41089,Cobblestone,6118,5974,3,6118
41090,Train,6118,5974,-12,5974
41094,Mirage,5752,7010,5,5752
41106,Train,5378,6665,-9,6665
41107,Mirage,6211,5974,3,6211
41108,Cobblestone,6211,5974,-6,5974
41109,Inferno,6211,5974,5,6211
41111,Train,6855,7175,-12,7175
41112,Mirage,6855,7175,12,6855
41113,Inferno,6855,7175,6,6855
41114,Nuke,7801,6673,-10,6673
41127,Mirage,6665,5378,8,6665
41129,Nuke,4494,4674,14,4494
41130,Cobblestone,4494,4674,12,4494
41131,Overpass,4674,6673,2,4674
41132,Train,4674,6673,4,4674
41138,Cobblestone,7801,6290,-11,6290
41144,Cobblestone,6673,7010,13,6673
41148,Mirage,6667,4411,8,6667
41150,Cobblestone,5752,4494,2,5752
41151,Mirage,5752,4494,-6,4494
41152,Overpass,5752,4494,4,5752
41168,Cache,7532,5752,-3,5752
41169,Train,7532,5752,-10,5752
41170,Train,4411,6667,-4,6667
41175,Inferno,6290,7801,-7,7801
41176,Cobblestone,7532,6211,5,7532
41177,Cache,7532,6211,2,7532
41178,Overpass,7010,6673,9,7010
41192,Cache,6665,5995,-3,5995
41193,Inferno,6665,5995,-12,5995
41197,Train,6651,6667,3,6651
41198,Inferno,6651,6667,-7,6667
41199,Cache,6651,6667,-2,6667
41202,Inferno,5973,6094,7,5973
41203,Cache,5973,6094,8,5973
41209,Train,6137,5378,11,6137
41210,Mirage,6137,5378,9,6137
41212,Nuke,5995,7175,8,5995
41215,Inferno,7175,5995,-3,5995
41240,Inferno,6667,4863,7,6667
41241,Cache,6667,4863,7,6667
41243,Train,8068,5378,8,8068
41244,Inferno,8068,5378,3,8068
41252,Inferno,5752,6290,-4,6290
41254,Mirage,6902,4991,-3,4991
41263,Cobblestone,7010,6290,4,7010
41270,Train,6290,5752,-7,5752
41271,Train,6290,7010,2,6290
41273,Train,4991,6902,7,4991
41274,Inferno,7533,5973,-2,5973
41275,Mirage,7533,5973,5,7533
41276,Cobblestone,7533,5973,5,7533
41283,Inferno,7801,7010,13,7801
41284,Train,6137,5973,-4,5973
41292,Train,5991,4991,-11,4991
41297,Inferno,4991,5991,5,4991
41302,Inferno,6667,4494,-4,4494
41304,Cache,6211,6248,10,6211
41316,Cache,4494,6667,-12,6667
41317,Mirage,5995,7533,15,5995
41318,Nuke,5995,7533,12,5995
41320,Inferno,6665,5973,5,6665
41321,Train,6665,5973,4,6665
41326,Inferno,5973,6137,12,5973
41327,Overpass,7010,7801,6,7010
41328,Inferno,6137,6667,-9,6667
41329,Overpass,6137,6667,14,6137
41330,Mirage,6137,6667,8,6137
41331,Inferno,5378,6651,10,5378
41332,Train,5378,6651,-3,6651
41333,Cache,5378,6651,3,5378
41356,Mirage,4991,4411,7,4991
41367,Mirage,6211,8021,14,6211
41372,Nuke,6615,5973,4,6615
41376,Train,6667,5991,-9,5991
41390,Train,6665,7533,5,6665
41391,Mirage,6665,7533,8,6665
41394,Overpass,4411,4991,-2,4991
41405,Overpass,5973,6615,-8,6615
41406,Cache,5991,6667,-3,6667
41407,Mirage,5378,6667,-14,6667
41408,Cobblestone,5378,6667,5,5378
41409,Inferno,5378,6667,3,5378
41413,Mirage,6902,4494,-5,4494
41438,Cobblestone,6673,5974,-4,5974
41442,Inferno,4494,6902,5,4494
41443,Mirage,5974,6673,-3,6673
41449,Cache,5991,5995,-12,5995
41456,Cobblestone,5995,5991,14,5995
41466,Inferno,6211,4863,-3,4863
41467,Cobblestone,6211,4863,10,6211
41468,Mirage,6211,4863,12,6211
41469,Mirage,5974,7880,10,5974
41470,Train,5974,7880,12,5974
41472,Nuke,6665,5995,2,6665
41473,Mirage,6665,5995,-2,5995
41474,Inferno,6665,5995,-5,5995
41477,Cache,4411,5991,-5,5991
41486,Nuke,6290,6118,11,6290
41487,Cobblestone,6290,6118,13,6290
41490,Mirage,6667,4991,-2,4991
41504,Inferno,5752,5974,2,5752
41509,Cobblestone,5974,5752,-8,5752
41510,Train,5974,7557,2,5974
41511,Cache,5974,7557,3,5974
41516,Mirage,4494,4411,8,4494
41525,Cobblestone,5974,7801,7,5974
41534,Inferno,6211,7660,2,6211
41535,Cache,6211,7660,2,6211
41543,Inferno,7557,6366,8,7557
41544,Overpass,7557,6366,13,7557
41545,Inferno,7801,5974,-2,5974
41546,Cobblestone,5005,8181,4,5005
41547,Cache,5005,8181,3,5005
41548,Mirage,6137,5378,-6,5378
41549,Inferno,6137,5378,10,6137
41550,Train,6137,5378,3,6137
41551,Cache,6137,5378,-4,5378
41552,Cobblestone,6137,5378,4,6137
41553,Cache,4411,4494,3,4411
41554,Cache,5995,5378,-7,5378
41555,Nuke,5995,5378,2,5995
41556,Inferno,5995,5378,-6,5378
41557,Train,5991,4411,-8,4411
41559,Train,6137,6665,5,6137
41560,Mirage,6137,6665,2,6137
41561,Cache,6211,4863,2,6211
41562,Train,6211,4863,4,6211
41570,Cobblestone,7801,5752,-9,5752
41576,Train,4991,6667,-3,6667
41584,Nuke,6290,5005,9,6290
41585,Cobblestone,6290,5005,4,6290
41592,Train,5974,7010,4,5974
41597,Inferno,7557,5005,-9,5005
41598,Nuke,7557,5005,4,7557
41599,Mirage,7557,5005,-2,5005
41600,Cache,7010,5974,-7,5974
41611,Cache,5974,6290,-13,6290
41612,Cobblestone,5974,6290,12,5974
41613,Overpass,5974,6290,-9,6290
41614,Inferno,5752,7801,4,5752
41616,Cobblestone,6137,5752,-2,5752
41619,Inferno,6290,6137,2,6290
41622,Train,6137,6290,3,6137
41642,Mirage,6665,4991,6,6665
41643,Train,4991,6665,8,4991
41644,Mirage,5752,6137,14,5752
41648,Inferno,4494,5995,-7,5995
41650,Cobblestone,5995,4494,-2,4494
41653,Inferno,6665,4494,2,6665
41654,Mirage,8513,6902,-14,6902
41655,Overpass,8513,6902,-13,6902
41657,Overpass,6211,7865,4,6211
41658,Mirage,6211,7865,2,6211
41667,Inferno,4991,5995,4,4991
41668,Cache,4674,8242,0,8242
41671,Mirage,8068,6902,3,8068
41672,Cobblestone,8068,6902,11,8068
41673,Overpass,7532,4674,-14,4674
41675,Mirage,6673,5005,2,6673
41683,Cobblestone,5995,4991,3,5995
41685,Inferno,8242,4674,-5,4674
41700,Cache,8068,6902,8,8068
41702,Cobblestone,4674,7532,8,4674
41708,Inferno,5991,8068,9,5991
41713,Cobblestone,5639,7532,-13,7532
41715,Cobblestone,5991,8513,4,5991
41716,Cobblestone,7532,8242,-11,8242
41722,Cache,5378,7660,-12,7660
41723,Mirage,5378,7660,4,5378
41724,Cobblestone,5378,7660,3,5378
41726,Overpass,7532,5639,3,7532
41732,Inferno,5973,6673,11,5973
41733,Cobblestone,5973,6947,11,5973
41734,Cobblestone,6137,6673,9,6137
41736,Cache,8242,7532,-6,7532
41739,Mirage,4494,6665,3,4494
41740,Mirage,7175,7020,2,7175
41741,Nuke,7175,7020,9,7175
41745,Nuke,6615,6896,13,6615
41751,Train,7175,5310,-3,5310
41752,Cache,7175,5310,-8,5310
41759,Nuke,4674,5639,15,4674
41760,Mirage,4674,7532,2,4674
41761,Inferno,4674,7532,8,4674
41772,Inferno,5639,4674,-3,4674
41773,Train,5929,6615,-3,6615
41774,Inferno,6290,7924,13,6290
41778,Cobblestone,5995,4411,-8,4411
41782,Overpass,4411,5995,11,4411
41783,Nuke,6947,5005,-6,5005
41784,Train,6947,5005,-4,5005
41786,Mirage,5974,7557,3,5974
41788,Mirage,6673,5005,5,6673
41789,Inferno,6673,5005,-6,5005
41790,Cobblestone,6673,5005,-2,5005
41793,Cobblestone,6211,5378,-10,5378
41794,Inferno,6211,5378,-5,5378
41795,Nuke,7557,7924,8,7557
41796,Overpass,7557,7924,4,7557
41800,Train,5974,6290,2,5974
41806,Cobblestone,6290,7557,-4,7557
41807,Cache,6290,7557,10,6290
41808,Mirage,6290,7557,-7,7557
41818,Mirage,7157,7801,-10,7801
41819,Inferno,7157,7801,9,7157
41820,Train,7157,7801,-9,7801
41824,Cobblestone,7557,5974,3,7557
41825,Overpass,7557,5974,-2,5974
41826,Mirage,7557,5974,2,7557
41835,Overpass,5991,5929,6,5991
41836,Inferno,5991,5929,-7,5929
41837,Cache,5991,5929,-10,5929
41839,Nuke,5378,7175,2,5378
41840,Cache,5378,7175,9,5378
41841,Cobblestone,5973,7557,-8,7557
41842,Train,5973,7557,2,5973
41843,Mirage,5973,7557,-3,7557
41844,Inferno,7660,6211,-7,6211
41845,Mirage,7660,6211,-10,6211
41847,Cobblestone,5310,6211,-2,6211
41848,Overpass,5310,6211,5,5310
41849,Mirage,5310,6211,-8,6211
41852,Mirage,7020,7175,-12,7175
41853,Nuke,7020,7175,-13,7175
41863,Train,6301,7217,8,6301
41864,Inferno,6301,7217,13,6301
41865,Cache,5005,5974,-9,5974
41866,Inferno,5005,5974,-3,5974
41867,Mirage,6615,8068,14,6615
41868,Train,6615,8068,14,6615
41869,Overpass,5929,6615,-9,6615
41870,Cache,5929,6615,13,5929
41871,Mirage,5929,6615,2,5929
41873,Cobblestone,5991,8068,-8,8068
41874,Overpass,5991,8068,6,5991
41875,Cache,5991,8068,3,5991
41880,Train,7175,5310,-2,5310
41881,Cobblestone,7175,5310,-2,5310
41889,Mirage,5378,6211,-8,6211
41890,Train,5378,6211,-6,6211
41892,Inferno,5974,5973,-15,5973
41893,Cache,5974,5973,-4,5973
41895,Inferno,6615,5991,-6,5991
41896,Train,6615,5991,-2,5991
41912,Cobblestone,5929,5991,11,5929
41913,Inferno,5929,5991,6,5929
41914,Inferno,5973,5005,7,5973
41915,Cobblestone,5973,5005,8,5973
41966,Cobblestone,7557,5973,3,7557
41967,Train,7557,5973,-12,5973
41968,Mirage,7557,5973,-9,5973
41977,Cobblestone,6301,7801,-8,7801
41978,Inferno,6301,7801,7,6301
41979,Train,6301,7801,-3,7801
41980,Nuke,6301,7801,3,6301
41981,Mirage,6301,7801,7,6301
41994,Inferno,5639,5378,-3,5378
41996,Nuke,4608,6665,-12,6665
41997,Mirage,5752,5973,-3,5973
41998,Inferno,6665,4608,4,6665
41999,Inferno,7175,6665,-10,6665
42005,Mirage,7157,6211,3,7157
42013,Cobblestone,5973,5752,-14,5752
42014,Mirage,4494,5310,10,4494
42019,Inferno,6667,6902,13,6667
42024,Overpass,6211,7157,3,6211
42026,Overpass,7557,6673,-10,6673
42034,Overpass,6665,5995,-4,5995
42038,Inferno,6290,5974,-3,5974
42041,Train,6665,7175,13,6665
42054,Cache,4991,6667,4,4991
42055,Overpass,7010,8411,12,7010
42057,Mirage,6667,4991,-9,4991
42060,Mirage,6902,6667,-8,6667
42061,Train,7220,5752,-3,5752
42062,Cache,7220,5752,-11,5752
42064,Train,5974,6290,-2,6290
42065,Inferno,5995,6902,5,5995
42068,Inferno,5310,4494,6,5310
42072,Nuke,5995,6665,5,5995
42074,Train,5991,7532,12,5991
42077,Overpass,6902,4411,2,6902
42081,Train,4411,6902,2,4411
