,Date,Team 1 ID,Team 2 ID,winner
25387,2017-03,6665,7010,7010
25389,2017-03,6615,4991,4991
25391,2017-03,6615,4411,4411
25393,2017-03,6665,4991,6665
25394,2017-03,4411,7010,7010
25395,2017-03,6667,7010,6667
25396,2017-03,7010,4991,7010
25386,2017-03,6667,4991,6667
25462,2017-03,5752,5378,5378
25464,2017-03,5752,6137,5752
25465,2017-03,4608,5378,4608
25547,2017-03,7175,6665,6665
25548,2017-03,7175,6665,6665
25549,2017-03,6667,7010,6667
25550,2017-03,6667,7010,6667
25565,2017-03,7557,7624,7557
25566,2017-03,7557,7624,7557
25574,2017-03,6667,6665,6667
25528,2017-03,7010,7533,7010
25575,2017-03,6667,6665,6665
25577,2017-03,6667,6665,6665
25598,2017-03,6301,6386,6301
25599,2017-03,6301,6386,6301
25612,2017-03,4991,4674,4991
25615,2017-03,4674,4991,4991
25616,2017-03,5995,7175,7175
25619,2017-03,7175,5995,5995
25576,2017-03,6667,6665,6665
25890,2017-03,6134,7533,7533
25527,2017-03,7010,7533,7533
25525,2017-03,7557,6211,7557
25466,2017-03,7533,7175,7175
25470,2017-03,4674,5929,4674
25471,2017-03,4674,5929,4674
25474,2017-03,5988,7157,7157
25475,2017-03,5988,7157,5988
25481,2017-03,5005,5956,5005
25482,2017-03,5005,5956,5005
25526,2017-03,7010,7533,7010
25485,2017-03,6301,7531,6301
25507,2017-03,6301,7624,6301
25513,2017-03,7106,6301,7106
25515,2017-03,6301,6736,6736
25516,2017-03,6301,6736,6301
25522,2017-03,6665,4608,6665
25523,2017-03,6665,4608,6665
25524,2017-03,7557,6211,6211
25486,2017-03,6301,7531,6301
25891,2017-03,5973,6301,5973
25621,2017-03,7557,6301,7557
25893,2017-03,7557,6736,7557
26145,2017-03,6301,6431,6301
26147,2017-03,5973,6211,6211
26148,2017-03,6290,5005,6290
26170,2017-03,7157,6896,7157
26171,2017-03,7157,6896,7157
26176,2017-03,5995,5929,5995
26177,2017-03,5995,5929,5995
26180,2017-03,6211,6386,6211
26181,2017-03,6211,6386,6211
26191,2017-03,5752,7557,7557
26193,2017-03,5005,6290,6290
26194,2017-03,7557,5752,7557
26195,2017-03,6301,6431,6301
26197,2017-03,5973,6211,6211
26198,2017-03,6290,5005,6290
26144,2017-03,7557,5752,7557
26143,2017-03,5005,6290,6290
26141,2017-03,5752,7557,7557
26122,2017-03,6211,6710,6211
26079,2017-03,4608,4991,4608
26084,2017-03,7010,6386,7010
26085,2017-03,7557,6290,6290
26086,2017-03,6386,7010,7010
26087,2017-03,6290,7557,6290
26090,2017-03,6137,6736,6137
26093,2017-03,7104,5973,5973
26221,2017-03,7157,6896,7157
26094,2017-03,5973,7104,5973
26101,2017-03,4991,4688,4991
26102,2017-03,4991,4688,4991
26105,2017-03,7533,7157,7533
26106,2017-03,7533,7157,7533
26119,2017-03,6615,5974,5974
26120,2017-03,6615,5974,5974
26121,2017-03,6211,6710,6211
26096,2017-03,6736,6137,6137
26077,2017-03,6665,7175,6665
26226,2017-03,5995,5929,5995
26230,2017-03,6211,6386,6211
26331,2017-03,4991,5310,4991
26351,2017-03,5395,7157,5395
26362,2017-03,4991,5310,5310
26363,2017-03,4991,5310,4991
26364,2017-03,4991,5310,4991
26377,2017-03,4674,6667,6667
26379,2017-03,7157,7586,7157
26380,2017-03,6902,7532,7532
26381,2017-03,6667,4674,4674
26382,2017-03,4608,6667,4608
26384,2017-03,6902,6651,6651
26385,2017-03,5995,5310,5310
26386,2017-03,4411,4991,4411
25892,2017-03,5973,6301,5973
26388,2017-03,4991,4411,4411
26330,2017-03,4991,5310,4991
26329,2017-03,4991,5310,5310
26318,2017-03,5395,7157,5395
26295,2017-03,7532,6651,7532
26231,2017-03,6211,6386,6211
26240,2017-03,6211,6736,6211
26241,2017-03,6211,6736,6211
26244,2017-03,5752,6211,6211
26245,2017-03,5752,6211,5752
26246,2017-03,5752,6211,6211
26247,2017-03,5995,5991,5995
26227,2017-03,5995,5929,5995
26248,2017-03,5995,5991,5995
26265,2017-03,6211,6736,6211
26268,2017-03,5752,6211,6211
26269,2017-03,5752,6211,5752
26270,2017-03,5752,6211,6211
26271,2017-03,5995,5991,5995
26272,2017-03,5995,5991,5995
26280,2017-03,7532,6651,7532
26264,2017-03,6211,6736,6211
26076,2017-03,4494,4674,4674
26220,2017-03,7157,6896,7157
26074,2017-03,7175,6665,6665
25937,2017-03,7175,5310,7175
25940,2017-03,6665,7533,6665
25942,2017-03,5378,4991,5378
25943,2017-03,7532,4688,7532
25944,2017-03,6902,7020,7020
25945,2017-03,4991,5378,4991
25955,2017-03,5991,6902,5991
25934,2017-03,7533,6665,7533
25956,2017-03,5991,6902,5991
25961,2017-03,6134,4411,4411
25962,2017-03,7533,6665,7533
25965,2017-03,7175,5310,7175
25967,2017-03,4411,6134,4411
25968,2017-03,6665,7533,6665
25970,2017-03,5378,4991,5378
25971,2017-03,7532,4688,7532
25959,2017-03,5310,7175,5310
25972,2017-03,6902,7020,7020
25933,2017-03,6134,4411,4411
25925,2017-03,6615,6431,6615
25894,2017-03,7557,6736,7557
25895,2017-03,5974,6710,5974
26075,2017-03,4991,4608,4991
25896,2017-03,5974,6710,6710
25897,2017-03,5974,6710,5974
25901,2017-03,7533,5929,7533
25902,2017-03,7533,5929,5929
25931,2017-03,5310,7175,5310
25911,2017-03,6896,7533,7533
25913,2017-03,7533,5988,7533
25914,2017-03,7533,5988,7533
25917,2017-03,7557,6710,7557
25918,2017-03,7557,6710,6710
25919,2017-03,7010,7557,7010
25920,2017-03,7010,7557,7010
25924,2017-03,6615,6431,6615
25912,2017-03,6896,7533,7533
25973,2017-03,4991,5378,4991
25939,2017-03,4411,6134,4411
26070,2017-03,5991,7533,7533
26025,2017-03,6137,6736,6137
26028,2017-03,7104,5973,5973
26029,2017-03,5973,7104,5973
26031,2017-03,6736,6137,6137
26036,2017-03,4991,4688,4991
26037,2017-03,4991,4688,4991
26041,2017-03,7533,7157,7533
26022,2017-03,6290,7557,6290
26054,2017-03,6615,5974,5974
26056,2017-03,6211,6710,6211
26057,2017-03,6211,6710,6211
26067,2017-03,7533,5991,7533
26068,2017-03,4674,4494,4494
26069,2017-03,7532,7157,7532
25983,2017-03,5991,6902,5991
26073,2017-03,7331,6902,6902
26055,2017-03,6615,5974,5974
26021,2017-03,6386,7010,7010
26040,2017-03,7533,7157,7533
25997,2017-03,7010,5973,7010
25984,2017-03,5991,6902,5991
26020,2017-03,7557,6290,6290
25998,2017-03,7010,5973,5973
25999,2017-03,7010,5973,7010
26000,2017-03,4643,6301,4643
26002,2017-03,7533,5991,7533
26003,2017-03,4674,4494,4494
26004,2017-03,7532,7157,7532
26001,2017-03,4643,6301,4643
26008,2017-03,7331,6902,6902
26009,2017-03,7175,6665,6665
26011,2017-03,4494,4674,4674
26012,2017-03,6665,7175,6665
26014,2017-03,4608,4991,4608
26019,2017-03,7010,6386,7010
26005,2017-03,5991,7533,7533
29737,2017-04,6902,4411,4411
29758,2017-04,6137,5752,5752
29740,2017-04,7557,6673,7557
29741,2017-04,6673,7557,6673
29742,2017-04,5974,6211,5974
29743,2017-04,6211,5974,6211
29757,2017-04,6137,5752,6137
29759,2017-04,6137,5752,6137
29777,2017-04,6902,4411,4411
29761,2017-04,4411,5973,4411
29762,2017-04,4411,5973,5973
29763,2017-04,5991,6615,6615
29764,2017-04,5991,6615,5991
29765,2017-04,5991,6615,6615
29776,2017-04,6902,4411,4411
29736,2017-04,6902,4411,4411
29760,2017-04,4411,5973,5973
29725,2017-04,5991,6615,6615
29655,2017-04,6651,6902,6651
29723,2017-04,5991,6615,6615
29780,2017-04,7801,5670,5670
29663,2017-04,6615,5752,5752
29664,2017-04,6615,5752,5752
29669,2017-04,6137,5991,6137
29670,2017-04,6137,5991,6137
29654,2017-04,6651,6902,6651
29700,2017-04,7557,6673,7557
29724,2017-04,5991,6615,5991
29701,2017-04,6673,7557,6673
29703,2017-04,6211,5974,6211
29717,2017-04,6137,5752,6137
29718,2017-04,6137,5752,5752
29719,2017-04,6137,5752,6137
29720,2017-04,4411,5973,5973
29721,2017-04,4411,5973,4411
29722,2017-04,4411,5973,5973
29702,2017-04,5974,6211,5974
29781,2017-04,7801,7632,7801
29973,2017-04,6137,6651,6137
29789,2017-04,6673,5670,5670
29909,2017-04,6651,5973,6651
29917,2017-04,7532,7124,7124
29926,2017-04,6301,7531,6301
29929,2017-04,6301,5670,5670
29930,2017-04,6301,5670,6301
29931,2017-04,6301,5670,6301
29958,2017-04,5752,6615,5752
29908,2017-04,6651,5973,6651
29959,2017-04,5752,6615,6615
29961,2017-04,6651,6615,6651
29962,2017-04,6651,6615,6615
29963,2017-04,6651,6615,6651
29972,2017-04,6137,6651,6137
29981,2017-04,7532,7124,7124
29650,2017-04,6673,7104,6673
29990,2017-04,6301,7531,6301
29960,2017-04,5752,6615,6615
29907,2017-04,4411,5752,5752
29906,2017-04,4411,5752,5752
29905,2017-04,6137,6651,6137
29836,2017-04,6615,5973,6615
29837,2017-04,6615,5973,5973
29838,2017-04,6615,5973,6615
29839,2017-04,6137,6651,6137
29840,2017-04,6137,6651,6137
29841,2017-04,4411,5752,5752
29842,2017-04,4411,5752,5752
29843,2017-04,6651,5973,6651
29844,2017-04,6651,5973,6651
29845,2017-04,7801,5670,5670
29846,2017-04,7801,7632,7801
29848,2017-04,7817,6301,6301
29854,2017-04,6673,5670,5670
29901,2017-04,6615,5973,6615
29902,2017-04,6615,5973,5973
29903,2017-04,6615,5973,6615
29904,2017-04,6137,6651,6137
29783,2017-04,7817,6301,6301
29646,2017-04,7104,6673,6673
29265,2017-04,7010,5752,5752
29643,2017-04,5005,5974,5974
29340,2017-04,5422,4494,4494
29341,2017-04,4494,5422,4494
29342,2017-04,6137,6615,6615
29359,2017-04,6290,6211,6211
29360,2017-04,6211,6290,6211
29361,2017-04,6615,6137,6137
29362,2017-04,6665,5995,6665
29339,2017-04,5995,6665,5995
29364,2017-04,5995,6665,5995
29366,2017-04,4494,5422,4494
29367,2017-04,6137,6615,6615
29400,2017-04,7532,6902,6902
29401,2017-04,7532,6902,6902
29418,2017-04,7532,6902,6902
29419,2017-04,7532,6902,6902
29420,2017-04,6665,4411,4411
29365,2017-04,5422,4494,4494
29337,2017-04,6665,5995,6665
29336,2017-04,6615,6137,6137
29335,2017-04,6211,6290,6211
29993,2017-04,6301,5670,5670
29262,2017-04,6615,5974,6615
29263,2017-04,5974,6615,5974
29264,2017-04,5991,4991,5991
29266,2017-04,4991,5991,4991
29267,2017-04,5378,6665,5378
29268,2017-04,6665,5378,6665
29269,2017-04,6137,6710,6137
29270,2017-04,6710,6137,6137
29281,2017-04,6978,7532,6978
29282,2017-04,6978,7532,6978
29296,2017-04,7532,4688,7532
29297,2017-04,7532,4688,4688
29298,2017-04,7532,4688,7532
29299,2017-04,4602,6673,4602
29300,2017-04,4602,6673,4602
29334,2017-04,6290,6211,6211
29421,2017-04,4494,6667,4494
29644,2017-04,5974,5005,5974
29422,2017-04,4411,6665,6665
29448,2017-04,6665,4411,4411
29569,2017-04,4608,4674,4674
29570,2017-04,6134,7533,7533
29574,2017-04,5005,5974,5974
29575,2017-04,5974,5005,5974
29577,2017-04,7104,6673,6673
29581,2017-04,6673,7104,6673
29585,2017-04,6651,6902,6651
29567,2017-04,4674,4608,4674
29586,2017-04,6651,6902,6651
29595,2017-04,6615,5752,5752
29600,2017-04,6137,5991,6137
29601,2017-04,6137,5991,6137
29631,2017-04,7533,6134,7533
29636,2017-04,4674,4608,4674
29638,2017-04,4608,4674,4674
29639,2017-04,6134,7533,7533
29594,2017-04,6615,5752,5752
29562,2017-04,7533,6134,7533
29538,2017-04,5378,7175,7175
29537,2017-04,7557,6386,7557
29449,2017-04,4494,6667,4494
29450,2017-04,4411,6665,6665
29451,2017-04,6667,4494,6667
29482,2017-04,5995,4608,4608
29489,2017-04,6386,7557,7557
29490,2017-04,4608,5995,5995
29491,2017-04,5005,7010,7010
29492,2017-04,7175,5378,7175
29493,2017-04,7010,5005,7010
29494,2017-04,7557,6386,7557
29495,2017-04,5378,7175,7175
29525,2017-04,5995,4608,4608
29532,2017-04,6386,7557,7557
29533,2017-04,4608,5995,5995
29534,2017-04,5005,7010,7010
29535,2017-04,7175,5378,7175
29536,2017-04,7010,5005,7010
29423,2017-04,6667,4494,6667
29994,2017-04,6301,5670,6301
30703,2017-04,5752,5995,5995
30022,2017-04,5752,6615,5752
30410,2017-04,7557,5005,7557
30445,2017-04,6651,7175,6651
30450,2017-04,5310,6290,5310
30452,2017-04,5974,7104,5974
30453,2017-04,7104,5974,5974
30454,2017-04,5005,7557,7557
30455,2017-04,7010,5973,7010
30407,2017-04,5995,5752,5752
30456,2017-04,5995,5752,5752
30485,2017-04,5005,6356,5005
30487,2017-04,5005,7723,5005
30493,2017-04,4674,7674,7674
30510,2017-04,7010,5752,7010
30516,2017-04,5310,7175,7175
30517,2017-04,5310,7175,7175
30527,2017-04,5973,5995,5995
30459,2017-04,7557,5005,7557
30528,2017-04,5973,5995,5973
30406,2017-04,7010,5973,7010
30404,2017-04,7104,5974,5974
30332,2017-04,5991,4411,5991
30333,2017-04,4608,4494,4494
30336,2017-04,4494,4608,4494
30337,2017-04,5973,7010,7010
30338,2017-04,5752,6290,6290
30339,2017-04,6211,7557,7557
30340,2017-04,5974,6290,5974
30405,2017-04,5005,7557,7557
30341,2017-04,7557,6211,7557
30343,2017-04,6386,6615,6615
30344,2017-04,6290,5752,5752
30345,2017-04,7010,5973,5973
30346,2017-04,6290,5974,5974
30396,2017-04,6651,7175,6651
30401,2017-04,5310,6290,5310
30403,2017-04,5974,7104,5974
30342,2017-04,6615,6386,6615
30529,2017-04,5973,5995,5995
30543,2017-04,6290,7175,7175
30544,2017-04,6290,7175,7175
30667,2017-04,7010,7175,7175
30668,2017-04,7010,7175,7010
30669,2017-04,7010,7175,7010
30680,2017-04,7010,6651,6651
30681,2017-04,7010,6651,6651
30698,2017-04,6651,5995,5995
30699,2017-04,6651,5995,6651
30655,2017-04,5005,7855,5005
30700,2017-04,6651,5995,6651
30702,2017-04,5752,5995,5752
30704,2017-04,5005,7855,5005
30705,2017-04,5005,7855,5005
30717,2017-04,7010,7175,7175
30718,2017-04,7010,7175,7010
30719,2017-04,7010,7175,7010
29260,2017-04,5752,7010,7010
30701,2017-04,5752,5995,5995
30654,2017-04,5005,7855,5005
30653,2017-04,5752,5995,5995
30652,2017-04,5752,5995,5752
30555,2017-04,5005,6356,5005
30557,2017-04,5005,7723,5005
30563,2017-04,4674,7674,7674
30580,2017-04,7010,5752,7010
30586,2017-04,5310,7175,7175
30587,2017-04,5310,7175,7175
30597,2017-04,5973,5995,5995
30598,2017-04,5973,5995,5973
30599,2017-04,5973,5995,5995
30613,2017-04,6290,7175,7175
30614,2017-04,6290,7175,7175
30630,2017-04,7010,6651,6651
30631,2017-04,7010,6651,6651
30648,2017-04,6651,5995,5995
30649,2017-04,6651,5995,6651
30650,2017-04,6651,5995,6651
30651,2017-04,5752,5995,5995
30331,2017-04,4411,5991,4411
30291,2017-04,6290,5974,5974
30290,2017-04,7010,5973,5973
30289,2017-04,6290,5752,5752
30128,2017-04,5378,6667,6667
30130,2017-04,5310,4494,4494
30131,2017-04,4494,5310,4494
30133,2017-04,6665,5995,5995
30134,2017-04,6667,5378,6667
30135,2017-04,5995,6665,5995
30136,2017-04,5974,6673,5974
30126,2017-04,7533,4674,7533
30138,2017-04,4674,7533,7533
30140,2017-04,6667,5378,6667
30141,2017-04,5378,6667,6667
30143,2017-04,6902,6665,6665
30162,2017-04,6673,7801,6673
30163,2017-04,5991,6902,5991
30164,2017-04,5991,7175,5991
30165,2017-04,6665,4991,6665
30139,2017-04,6665,6902,6665
30107,2017-04,6902,6665,6665
30105,2017-04,5378,6667,6667
30104,2017-04,6667,5378,6667
30023,2017-04,5752,6615,6615
30024,2017-04,5752,6615,6615
30025,2017-04,6651,6615,6651
30026,2017-04,6651,6615,6615
30027,2017-04,6651,6615,6651
30036,2017-04,6137,6651,6137
30037,2017-04,6137,6651,6137
30090,2017-04,7533,4674,7533
30092,2017-04,5378,6667,6667
30094,2017-04,5310,4494,4494
30095,2017-04,4494,5310,4494
30097,2017-04,6665,5995,5995
30098,2017-04,6667,5378,6667
30099,2017-04,5995,6665,5995
30100,2017-04,5974,6673,5974
30102,2017-04,4674,7533,7533
30103,2017-04,6665,6902,6665
30166,2017-04,7533,4411,7533
29995,2017-04,6301,5670,6301
30167,2017-04,7801,6673,6673
30169,2017-04,6667,4411,6667
30240,2017-04,4411,7533,7533
30241,2017-04,4411,6667,6667
30242,2017-04,7801,6615,6615
30243,2017-04,6615,7801,6615
30244,2017-04,6137,6673,6137
30276,2017-04,4411,5991,4411
30277,2017-04,5991,4411,5991
30238,2017-04,5995,5378,5378
30278,2017-04,4608,4494,4494
30282,2017-04,5973,7010,7010
30283,2017-04,5752,6290,6290
30284,2017-04,6211,7557,7557
30285,2017-04,5974,6290,5974
30286,2017-04,7557,6211,7557
30287,2017-04,6615,6386,6615
30288,2017-04,6386,6615,6615
30281,2017-04,4494,4608,4494
30229,2017-04,5378,5995,5995
30228,2017-04,4991,6665,4991
30227,2017-04,6902,5991,6902
30170,2017-04,6902,5991,6902
30171,2017-04,4991,6665,4991
30172,2017-04,5378,5995,5995
30181,2017-04,5995,5378,5378
30183,2017-04,4411,7533,7533
30184,2017-04,4411,6667,6667
30185,2017-04,7801,6615,6615
30186,2017-04,6615,7801,6615
30187,2017-04,6137,6673,6137
30219,2017-04,6673,7801,6673
30220,2017-04,5991,6902,5991
30221,2017-04,5991,7175,5991
30222,2017-04,6665,4991,6665
30223,2017-04,7533,4411,7533
30224,2017-04,7801,6673,6673
30225,2017-04,7175,5991,5991
30226,2017-04,6667,4411,6667
30168,2017-04,7175,5991,5991
29225,2017-04,4602,6673,4602
28457,2017-04,5310,6665,6665
29223,2017-04,7532,4688,7532
27992,2017-04,5974,5310,5310
27994,2017-04,4991,6665,6665
27995,2017-04,6651,6667,6667
28028,2017-04,6137,5995,5995
28032,2017-04,4411,5378,4411
28033,2017-04,7010,7716,7010
28035,2017-04,4608,7533,4608
27990,2017-04,4608,7533,4608
28037,2017-04,5974,5310,5310
28040,2017-04,6651,6667,6667
28076,2017-04,6667,6137,6667
28078,2017-04,6651,5974,5974
28079,2017-04,6665,6137,6665
28080,2017-04,6474,7010,7010
28081,2017-04,5310,4411,5310
28082,2017-04,5378,4991,4991
28039,2017-04,4991,6665,6665
28083,2017-04,5974,7010,5974
27988,2017-04,7010,7716,7010
27983,2017-04,6137,5995,5995
27906,2017-04,6667,5310,5310
27907,2017-04,6137,4863,6137
27936,2017-04,4411,6474,4411
27937,2017-04,5995,5310,5995
27938,2017-04,5378,6137,6137
27939,2017-04,4991,4608,4608
27943,2017-04,7716,5974,5974
27987,2017-04,4411,5378,4411
27944,2017-04,6667,7010,6667
27961,2017-04,4411,6474,4411
27962,2017-04,5995,5310,5995
27963,2017-04,5378,6137,6137
27964,2017-04,4991,4608,4608
27968,2017-04,7716,5974,5974
27969,2017-04,6667,7010,6667
27970,2017-04,6665,7533,7533
27945,2017-04,6665,7533,7533
28084,2017-04,4991,4411,4991
28085,2017-04,6667,7533,7533
28099,2017-04,6667,6137,6667
28167,2017-04,5995,6667,6667
28168,2017-04,5995,6667,5995
28169,2017-04,5995,6667,6667
28176,2017-04,7533,5310,7533
28177,2017-04,7533,5310,5310
28178,2017-04,7533,5310,5310
28179,2017-04,5974,6665,6665
28152,2017-04,4608,4991,4608
28180,2017-04,5974,6665,6665
28182,2017-04,6301,7624,6301
28185,2017-04,4608,4991,4608
28186,2017-04,4608,4991,4991
28187,2017-04,4608,4991,4608
28206,2017-04,6667,5310,6667
28207,2017-04,6667,5310,6667
28208,2017-04,4608,6665,6665
28181,2017-04,6301,7624,6301
28151,2017-04,4608,4991,4991
28150,2017-04,4608,4991,4608
28147,2017-04,6301,7624,6301
28101,2017-04,6651,5974,5974
28102,2017-04,6665,6137,6665
28103,2017-04,6474,7010,7010
28104,2017-04,5310,4411,5310
28105,2017-04,5378,4991,4991
28106,2017-04,5974,7010,5974
28107,2017-04,4991,4411,4991
28108,2017-04,6667,7533,7533
28132,2017-04,5995,6667,6667
28133,2017-04,5995,6667,5995
28134,2017-04,5995,6667,6667
28141,2017-04,7533,5310,7533
28142,2017-04,7533,5310,5310
28143,2017-04,7533,5310,5310
28144,2017-04,5974,6665,6665
28145,2017-04,5974,6665,6665
28146,2017-04,6301,7624,6301
27905,2017-04,4411,5995,5995
28209,2017-04,4608,6665,6665
27904,2017-04,5378,6474,5378
27902,2017-04,6665,5974,6665
27616,2017-04,6290,7557,6290
27617,2017-04,6290,7557,7557
27620,2017-04,6290,7104,6290
27621,2017-04,6290,7104,6290
27622,2017-04,7557,6710,7557
27623,2017-04,7557,6710,7557
27624,2017-04,6673,7571,6673
27615,2017-04,6290,7557,7557
27625,2017-04,6673,7571,6673
27627,2017-04,6673,7106,6673
27630,2017-04,5752,6290,5752
27631,2017-04,5752,6290,6290
27632,2017-04,5752,6290,5752
27641,2017-04,4674,4602,4602
27642,2017-04,4674,4602,4602
27670,2017-04,5752,6615,5752
27626,2017-04,6673,7106,6673
27671,2017-04,5752,6615,5752
27610,2017-04,5005,6707,5005
27579,2017-04,5973,5005,5973
27411,2017-04,5005,7531,5005
27440,2017-04,5752,6736,5752
27441,2017-04,5752,6736,5752
27442,2017-04,6673,6290,6290
27443,2017-04,6673,6290,6290
27476,2017-04,6615,7557,6615
27477,2017-04,6615,7557,6615
27580,2017-04,5973,5005,5973
27480,2017-04,5973,5005,5973
27510,2017-04,5005,7531,5005
27539,2017-04,5752,6736,5752
27540,2017-04,5752,6736,5752
27541,2017-04,6673,6290,6290
27542,2017-04,6673,6290,6290
27575,2017-04,6615,7557,6615
27576,2017-04,6615,7557,6615
27481,2017-04,5973,5005,5973
27672,2017-04,7106,5005,5005
27673,2017-04,7106,5005,7106
27674,2017-04,7106,5005,7106
27767,2017-04,7106,5005,5005
27768,2017-04,7106,5005,7106
27787,2017-04,6615,5973,6615
27788,2017-04,6615,5973,6615
27822,2017-04,6673,7557,7557
27823,2017-04,6673,7557,7557
27855,2017-04,6673,7557,7557
27766,2017-04,5752,6615,5752
27856,2017-04,6673,7557,7557
27866,2017-04,6665,5974,6665
27867,2017-04,6651,4991,4991
27868,2017-04,5378,6474,5378
27869,2017-04,4411,5995,5995
27870,2017-04,6667,5310,5310
27871,2017-04,6137,4863,6137
27900,2017-04,7533,7010,7533
27864,2017-04,7533,7010,7533
27765,2017-04,5752,6615,5752
27737,2017-04,4674,4602,4602
27736,2017-04,4674,4602,4602
27692,2017-04,6615,5973,6615
27693,2017-04,6615,5973,6615
27705,2017-04,5005,6707,5005
27710,2017-04,6290,7557,7557
27711,2017-04,6290,7557,6290
27712,2017-04,6290,7557,7557
27715,2017-04,6290,7104,6290
27716,2017-04,6290,7104,6290
27717,2017-04,7557,6710,7557
27718,2017-04,7557,6710,7557
27719,2017-04,6673,7571,6673
27720,2017-04,6673,7571,6673
27721,2017-04,6673,7106,6673
27722,2017-04,6673,7106,6673
27725,2017-04,5752,6290,5752
27726,2017-04,5752,6290,6290
27727,2017-04,5752,6290,5752
27903,2017-04,6651,4991,4991
28210,2017-04,6667,6665,6665
27769,2017-04,7106,5005,7106
28212,2017-04,6667,6665,6667
28951,2017-04,4411,6665,6665
28953,2017-04,6615,5973,5973
28958,2017-04,6673,7331,7331
28959,2017-04,5995,6902,5995
28963,2017-04,6902,5995,5995
28964,2017-04,7532,4674,7532
28965,2017-04,4674,7713,4674
28950,2017-04,5973,6615,5973
28971,2017-04,6665,4411,4411
28977,2017-04,6673,7674,6673
28984,2017-04,7010,5974,7010
28985,2017-04,6211,6386,6211
28986,2017-04,6137,5973,6137
28987,2017-04,5973,6137,5973
28988,2017-04,5974,7010,7010
28989,2017-04,6386,6211,6211
28973,2017-04,7532,6745,7532
29004,2017-04,7713,4674,7713
28897,2017-04,5973,6615,5973
28895,2017-04,7104,6290,6290
28708,2017-04,7104,6290,6290
28709,2017-04,6290,7104,6290
28710,2017-04,5973,6615,5973
28772,2017-04,4494,5995,5995
28775,2017-04,6667,7533,6667
28776,2017-04,7533,6667,6667
28778,2017-04,4991,5310,4991
28896,2017-04,6290,7104,6290
28798,2017-04,4411,5378,4411
28804,2017-04,5310,4991,4991
28836,2017-04,5378,4411,5378
28886,2017-04,6985,7010,7010
28887,2017-04,7010,6985,7010
28888,2017-04,5752,6137,5752
28891,2017-04,6137,5752,6137
28894,2017-04,6615,5973,5973
28801,2017-04,5995,4494,5995
29005,2017-04,7713,4674,7713
29010,2017-04,6842,6673,6842
29011,2017-04,6842,6673,6673
29129,2017-04,6842,6673,6673
29185,2017-04,5752,7010,7010
29187,2017-04,6615,5974,6615
29188,2017-04,5974,6615,5974
29189,2017-04,5991,4991,5991
29190,2017-04,7010,5752,5752
29191,2017-04,4991,5991,4991
29128,2017-04,6842,6673,6673
29192,2017-04,5378,6665,5378
29194,2017-04,6137,6710,6137
29195,2017-04,6710,6137,6137
29206,2017-04,6978,7532,6978
29207,2017-04,6978,7532,6978
29221,2017-04,7532,4688,7532
29222,2017-04,7532,4688,4688
28211,2017-04,6667,6665,6667
29193,2017-04,6665,5378,6665
29127,2017-04,6842,6673,6842
29122,2017-04,7713,4674,7713
29121,2017-04,7713,4674,7713
29012,2017-04,6842,6673,6673
29067,2017-04,5973,6615,5973
29068,2017-04,4411,6665,6665
29070,2017-04,6615,5973,5973
29076,2017-04,5995,6902,5995
29080,2017-04,6902,5995,5995
29081,2017-04,7532,4674,7532
29082,2017-04,4674,7713,4674
29088,2017-04,6665,4411,4411
29090,2017-04,7532,6745,7532
29094,2017-04,6673,7674,6673
29101,2017-04,7010,5974,7010
29102,2017-04,6211,6386,6211
29103,2017-04,6137,5973,6137
29104,2017-04,5973,6137,5973
29105,2017-04,5974,7010,7010
29106,2017-04,6386,6211,6211
28707,2017-04,6615,5973,5973
28704,2017-04,6137,5752,6137
29075,2017-04,6673,7331,7331
28700,2017-04,7010,6985,7010
28372,2017-04,5991,6134,6134
28374,2017-04,4674,5378,4674
28378,2017-04,7020,6902,6902
28379,2017-04,7020,6902,6902
28390,2017-04,4688,6902,6902
28391,2017-04,4688,6902,6902
28396,2017-04,7532,6651,6651
28371,2017-04,5378,4674,4674
28397,2017-04,7532,6651,7532
28409,2017-04,6134,5991,6134
28410,2017-04,4991,7175,7175
28411,2017-04,7175,4991,4991
28412,2017-04,5378,4674,4674
28413,2017-04,5991,6134,6134
28415,2017-04,4674,5378,4674
28419,2017-04,7020,6902,6902
28398,2017-04,7532,6651,7532
28370,2017-04,7175,4991,4991
28369,2017-04,4991,7175,7175
28338,2017-04,6301,7592,6301
28215,2017-04,7616,6301,7616
28701,2017-04,5752,6137,5752
28216,2017-04,7616,6301,6301
28217,2017-04,7616,6301,6301
28242,2017-04,6667,5310,6667
28243,2017-04,6667,5310,6667
28244,2017-04,4608,6665,6665
28245,2017-04,4608,6665,6665
28246,2017-04,6667,6665,6665
28247,2017-04,6667,6665,6667
28248,2017-04,6667,6665,6667
28251,2017-04,7616,6301,7616
28252,2017-04,7616,6301,6301
28253,2017-04,7616,6301,6301
28285,2017-04,6301,7592,6301
28286,2017-04,6301,7592,6301
28337,2017-04,6301,7592,6301
28420,2017-04,7020,6902,6902
28431,2017-04,4688,6902,6902
28368,2017-04,6134,5991,6134
28437,2017-04,7532,6651,6651
28523,2017-04,5995,4411,5995
28524,2017-04,6290,6615,6290
28525,2017-04,6985,5752,5752
28527,2017-04,5752,6985,5752
28528,2017-04,6615,6290,6615
28550,2017-04,7532,5395,5395
28552,2017-04,7532,5395,7532
